Fecha,Planta 3M5 - Analizada x Vía Húmeda - Metalización [%],Planta 3M5 - Analizada x Vía Húmeda - Fierro Total [%],Planta 3M5 - Analizada x Leco - Metalización [%],Planta 3M5 - Analizada x Leco - Carbón [%],Planta 3M5 - Analizada x Leco - Azufre [%],Planta 3M5 - Analizada x Leco - Oxígeno [%],"Planta 3M5 - Granulometría - +1/8"" [%]","Planta 3M5 - Granulometría - - 1/8"" [%]","Planta 3M5 - Granulometría - Finos - 1/4"" [%]",Planta 4M - Analizada x Vía Húmeda - Metalización [%],Planta 4M - Analizada x Vía Húmeda - Fierro Total [%],Planta 4M - Analizada x Leco - Metalización [%],Planta 4M - Analizada x Leco - Carbón [%],Planta 4M - Analizada x Leco - Azufre [%],Planta 4M - Analizada x Leco - Oxígeno [%],"Planta 4M - Granulometría - +1/8"" [%]","Planta 4M - Granulometría - -1/8"" [%]","Planta 4M - Granulometría - Finos - 1/4"" [%]"
03/05/2024 22:00:00,,,94.724,3.8727,0.0227,0.9971,7.143,3.238,10.381,,,94.504,3.7135,0.0201,1.046,5.506,1.793,7.299
03/05/2024 20:00:00,94.511,86.717,94.034,3.9794,0.0234,1.15,0.78,0.487,1.267,95.586,86.322,94.83,3.7437,0.0236,0.9738,1.974,0.658,2.632
03/05/2024 18:00:00,,,92.775,3.8784,0.0198,1.429,11.679,2.628,14.307,,,94.728,3.8583,0.0247,0.9964,5.703,0.398,6.101
03/05/2024 16:00:00,93.035,86.352,92.933,3.8591,0.0233,1.394,4.831,0.69,5.521,94.846,86.303,94.855,4.1496,0.023,0.9682,6.755,6.887,13.642
03/05/2024 14:00:00,,,93.817,3.9142,0.0206,1.198,7.522,0.579,8.101,,,94.662,4.0546,0.0188,1.011,5.176,2.832,8.008
03/05/2024 12:00:00,94.574,86.154,93.89,3.9418,0.0198,1.182,10.274,2.877,13.151,95.217,85.772,94.526,4.2592,0.0241,1.041,5.587,2.965,8.552
03/05/2024 10:00:00,,,95.1,3.8355,0.0201,0.9139,4.722,0.694,5.416,,,,,,,,,
03/05/2024 08:00:00,94.242,86.64,93.623,4.0722,0.0198,1.241,9.913,1.735,11.648,94.792,86.509,94.939,4.2023,0.0231,0.9495,5.648,1.772,7.42
03/05/2024 06:00:00,,,93.948,3.9266,0.0243,1.169,8.342,2.086,10.428,,,94.702,4.1724,0.022,1.002,7.755,5.306,13.061
03/05/2024 04:00:00,95.677,86.118,94.899,3.7552,0.0216,0.9584,6.844,2.043,8.887,94.9,85.29,94.589,4.079,0.0211,1.027,9.257,5.606,14.863
03/05/2024 02:00:00,,,94.841,3.9957,0.0203,0.9712,11.295,1.947,13.242,,,95.02,3.746,0.0237,0.9316,5.695,3.624,9.319
03/05/2024 00:00:00,95.01,86.335,94.586,3.771,0.0214,1.0278,2.015,0.458,2.473,95.676,86.037,95.088,3.6274,0.0244,0.9165,6.774,2.617,9.391
02/05/2024 22:00:00,,,94.684,3.9774,0.0226,1.006,5.518,0.669,6.187,,,94.079,3.9663,0.0232,1.14,6.84,0.779,7.619
02/05/2024 20:00:00,94.099,86.106,93.443,3.9442,0.0239,1.281,8.36,1.125,9.485,95.342,85.892,94.745,3.8003,0.0236,0.9926,4.657,1.294,5.951
02/05/2024 18:00:00,,,93.885,4.0872,0.0229,1.183,7.929,3.638,11.567,,,94.785,3.1506,0.0207,0.9836,2.719,0.371,3.09
02/05/2024 16:00:00,94.223,86.259,93.741,3.8244,0.0214,1.215,2.435,0.451,2.886,95.344,86.341,95.233,3.158,0.0245,0.8845,4.455,3.455,7.91
02/05/2024 14:00:00,,,93.289,3.6837,0.022,1.315,14.566,0.951,15.517,,,94.644,3.2894,0.0234,1.015,2.85,0.419,3.269
02/05/2024 12:00:00,95.156,86.774,94.98,3.8416,0.0204,0.9405,5.186,0.338,5.524,92.408,85.464,92.806,3.2631,0.0232,1.422,4.954,3.236,8.19
02/05/2024 10:00:00,,,94.817,3.8062,0.021,0.9766,5.69,0.632,6.322,,,94.589,3.3889,0.0236,1.027,6.165,2.959,9.124
02/05/2024 08:00:00,95.127,86.297,94.804,3.4854,0.0204,0.9795,5.083,1.402,6.485,94.29,85.918,94.296,3.738,0.0187,1.092,5.274,7.32,12.594
02/05/2024 06:00:00,,,94.693,3.7823,0.0193,1.257,7.614,2.538,10.152,,,94.427,3.3901,0.0226,1.063,7.31,1.827,9.137
02/05/2024 04:00:00,96.281,84.805,95.824,3.6834,0.0243,0.7535,3.456,1.885,5.341,95.559,84.668,94.777,3.2448,0.0211,0.9854,8.421,1.754,10.175
02/05/2024 02:00:00,,,93.292,3.8794,0.0208,1.3145,6.908,0.964,7.872,,,94.237,3.5022,0.0203,1.105,7.243,0.436,7.679
02/05/2024 00:00:00,94.954,85.235,94.284,3.7224,0.024,1.0947,5.739,1.265,7.004,,,,,,,,,
01/05/2024 22:00:00,,,93.51,3.6282,0.0231,1.266,7.178,2.433,9.611,,,,,,,,,
01/05/2024 20:00:00,95.542,85.2,94.898,3.7549,0.0236,0.9586,6.979,1.296,8.275,,,,,,,,,
01/05/2024 18:00:00,,,93.691,3.6306,0.0225,1.226,8.333,2.49,10.823,,,,,,,,,
01/05/2024 16:00:00,94.09,84.227,93.307,3.7011,0.024,1.311,11.93,3.887,15.817,,,,,,,,,
01/05/2024 14:00:00,,,93.732,3.4176,0.0221,1.217,10.212,1.156,11.368,,,,,,,,,
01/05/2024 12:00:00,92.825,83.965,92.639,3.6924,0.0218,1.459,12.093,1.977,14.07,,,,,,,,,
01/05/2024 10:00:00,,,93.452,3.5274,0.0222,1.279,13.145,2.088,15.233,,,,,,,,,
01/05/2024 08:00:00,93.148,84.08,93.321,3.4869,0.0245,1.308,13.75,2,15.75,,,,,,,,,
01/05/2024 06:00:00,,,94.246,3.6395,0.0206,1.103,6.294,2.02,8.314,,,94.808,3.3036,0.0184,0.9785,2.13,0.71,2.84
01/05/2024 04:00:00,94.263,84.717,94.698,3.6833,0.022,1.003,9.543,2.187,11.73,94.164,84.961,94.625,3.2773,0.0235,1.019,2.802,0.788,3.59
01/05/2024 02:00:00,,,94.44,3.6576,0.0248,1.06,5.966,1.705,7.671,,,94.807,3.2599,0.0221,0.9788,3.885,0.74,4.625
01/05/2024 00:00:00,94.158,84.496,94.282,3.6912,0.0239,1.0951,8.342,2.483,10.825,95.274,84.912,95.016,3.3893,0.0234,0.9325,5.455,1.435,6.89
10/06/2024 22:00:00,,,94.102,3.7065,0.0215,1.135,8.436,3.15,11.586,,,94.562,3.9148,0.0191,1.033,7.692,0.75,8.442
10/06/2024 20:00:00,94.457,86.137,94.76,3.7805,0.0199,0.9891,11.033,5.399,16.432,94.61,86.575,94.967,3.9651,0.0224,0.9434,6.992,1.128,8.12
10/06/2024 18:00:00,,,94.404,3.6356,0.0187,1.068,5.977,0.69,6.667,,,94.589,4.162,0.0174,1.027,11.73,2.493,14.223
10/06/2024 16:00:00,94.786,86.316,94.091,3.615,0.0184,1.1374,3.723,0.385,4.108,94.746,86.607,94.352,4.0868,0.0177,1.0796,7.077,0.928,8.005
10/06/2024 14:00:00,,,92.427,3.6801,0.0175,1.506,0.382,0.191,0.573,,,92.829,4.5061,0.0178,1.417,6.391,4.887,11.278
10/06/2024 12:00:00,93.919,86.206,94.052,3.6111,0.0208,1.146,9.375,3.299,12.674,94.037,85.436,93.804,3.6048,0.019,1.201,4.901,1.668,6.569
10/06/2024 10:00:00,,,94.309,3.621,0.019,1.089,7.01,1.943,8.953,,,93.91,3.631,0.0207,1.1776,8,6.4,14.4
10/06/2024 08:00:00,95.594,86.084,95.135,3.7734,0.02,0.9061,11.083,1.449,12.532,93.793,85.755,94.034,3.3744,0.0202,1.15,8.014,3.11,11.124
10/06/2024 06:00:00,,,94.458,3.6168,0.0192,1.056,3.412,0.853,4.265,,,92.481,3.1862,0.0199,1.494,3.79,1.604,5.394
10/06/2024 04:00:00,93.7,86.582,93.718,3.5492,0.0186,1.22,2.953,0.671,3.624,91.664,86.008,92.088,3.1898,0.0211,1.581,,,
10/06/2024 02:00:00,,,93.908,3.5825,0.0204,1.178,3.445,0.67,4.115,,,94.513,3.2481,0.0201,1.044,3.787,0.992,4.779
10/06/2024 00:00:00,95.297,86.717,94.745,3.7941,0.0188,0.9925,2.627,0.876,3.503,91.769,86.136,92.197,3.2034,0.0218,1.557,2.694,0.842,3.536
09/06/2024 22:00:00,,,94.097,3.3575,0.0183,1.581,1.04,0.284,1.324,,,93.506,3.1966,0.0207,1.267,4.103,0.477,4.58
09/06/2024 20:00:00,94.515,86.572,94.721,3.6549,0.0221,0.9979,6.341,0.416,6.757,94.27,86.488,94.594,3.4706,0.0182,1.026,1.802,0.45,2.252
09/06/2024 18:00:00,,,94.82,3.778,0.0196,0.9759,4.729,0.394,5.123,,,93.772,3.3176,0.0177,1.208,3.929,1.267,5.196
09/06/2024 16:00:00,94.758,86.348,94.553,3.6764,0.0186,1.035,2.798,0.271,3.069,93.902,86.608,94.075,3.1348,0.0186,1.141,2.878,0.64,3.518
09/06/2024 14:00:00,,,94.89,3.8086,0.0196,0.9605,2.213,0.201,2.414,,,94.81,3.1797,0.0207,0.9781,5.556,2.174,7.73
09/06/2024 12:00:00,94.921,85.728,94.558,3.9557,0.0226,1.034,7.946,0.581,8.527,94.566,86.542,94.675,3.6529,0.0175,1.008,5.105,1.201,6.306
09/06/2024 10:00:00,,,94.711,3.6528,0.0175,1,0.603,0.201,0.804,,,94.562,3.3495,0.0201,1.033,3.213,0.564,3.777
09/06/2024 08:00:00,95.28,85.243,94.689,3.9004,0.0183,1.005,7.932,0.402,8.334,95.147,85.896,94.715,3.6899,0.0192,0.9991,7.308,22.077,29.385
09/06/2024 06:00:00,,,94.538,4.1788,0.0194,1.0384,4.103,1.026,5.129,,,94.517,3.7508,0.0191,1.043,1.976,0.988,2.964
09/06/2024 04:00:00,94.521,85.474,94.061,4.2468,0.0205,1.144,2.552,1.003,3.555,95.188,85.909,94.707,3.8526,0.0215,1.001,5.405,1.081,6.486
09/06/2024 02:00:00,,,94.774,4.2349,0.0202,0.986,5.263,0.817,6.08,,,,3.4212,0.0208,,,,
09/06/2024 00:00:00,95.423,85.782,94.981,4.1952,0.0177,0.9403,5.263,0.458,5.721,95.13,85.828,94.895,3.8444,0.0189,0.9593,5.587,0.284,5.871
08/06/2024 22:00:00,,,93.402,4.2595,0.0208,1.29,3.327,0.391,3.718,,,94.391,3.8141,0.0197,1.071,2.083,0.794,2.877
08/06/2024 20:00:00,94.361,85.61,93.948,4.1905,0.0181,1.169,10.678,1.087,11.765,94.982,86.946,94.526,3.907,0.0208,1.041,13.914,3.804,17.718
08/06/2024 18:00:00,,,93.998,4.2106,0.0204,1.158,5.081,0.649,5.73,,,94.391,3.9815,0.0191,1.071,8.251,4.42,12.671
08/06/2024 16:00:00,94.361,85.405,94.002,4.0109,0.0194,1.157,4.004,1.19,5.194,94.995,85.786,94.598,3.977,0.0175,1.025,7.852,1.418,9.27
08/06/2024 14:00:00,,,,,,,,,,,,94.454,3.7432,0.0177,1.057,5.608,3.776,9.384
08/06/2024 12:00:00,95.468,85.508,95.113,4.1162,0.0206,0.911,1.27,0.195,1.465,95.913,85.897,95.829,3.7944,0.0211,0.7523,4.95,2.97,7.92
08/06/2024 10:00:00,,,93.795,4.1305,0.0198,1.203,11.545,3.056,14.601,,,94.731,3.7095,0.0223,0.9957,6.448,1.703,8.151
08/06/2024 08:00:00,,,,,,,,,,95.638,86.057,95.411,3.6648,0.0201,0.8449,4.492,0.788,5.28
08/06/2024 06:00:00,,,92.269,3.7362,0.0172,1.541,4.873,0.711,5.584,,,93.831,4.0214,0.0217,1.195,6.776,3.901,10.677
08/06/2024 04:00:00,92.674,84.944,92.043,3.9005,0.0215,1.591,7.003,1.681,8.684,94.029,84.853,93.948,4.1062,0.0203,1.169,4.631,3.308,7.939
08/06/2024 02:00:00,,,92.429,3.7925,0.0171,1.5056,7.937,0.705,8.642,,,94.07,3.9908,0.0177,1.142,8.853,10.06,18.913
08/06/2024 00:00:00,93.189,85.867,92.355,3.6351,0.0188,1.522,0.255,0.425,0.68,94.078,85.184,93.51,3.8325,0.0187,1.266,4.836,0.547,5.383
07/06/2024 22:00:00,,,92.346,3.8784,0.0202,1.524,13.186,1.593,14.779,,,93.677,4.1462,0.0193,1.229,4.646,2.126,6.772
07/06/2024 20:00:00,92.831,85.32,92.829,3.7607,0.0198,1.417,3.838,0.404,4.242,94.238,85.332,93.795,3.9391,0.0172,1.203,5.889,2.944,8.833
07/06/2024 18:00:00,,,92.472,3.6227,0.0177,1.496,9.396,1.678,11.074,,,94.057,3.6529,0.0216,1.145,4.343,3.543,7.886
07/06/2024 16:00:00,90.71,84.17,91.172,3.4636,0.0205,1.784,7.833,0.696,8.529,94.164,84.984,93.696,4.1729,0.0182,1.225,9.472,16.787,26.259
07/06/2024 14:00:00,,,91.782,3.4374,0.0176,1.649,0.934,0.509,1.443,,,93.307,3.6283,0.0189,1.311,8.394,7.664,16.058
07/06/2024 12:00:00,92.304,84.825,92.59,3.2135,0.0211,1.47,5.135,0.36,5.495,93.76,86.651,94.034,3.3983,0.0216,1.15,9.556,7.259,16.815
07/06/2024 10:00:00,,,93.668,3.537,0.0187,1.231,3.223,0.379,3.602,,,93.989,3.2163,0.0197,1.16,4.743,0.581,5.324
07/06/2024 08:00:00,,,,,,,,,,93.948,85.073,93.587,3.9017,0.022,1.249,9.037,1.784,10.821
07/06/2024 04:00:00,94.117,85.937,93.7,3.9382,0.0218,1.224,0.996,0.427,1.423,,,,,,,,,
07/06/2024 02:00:00,,,93.33,3.7651,0.0219,1.306,5.518,0.597,6.115,,,,,,,,,
06/06/2024 20:00:00,93.766,85.395,93.732,3.9027,0.0206,1.217,1.002,0.401,1.403,,,,,,,,,
06/06/2024 18:00:00,,,93.384,4.3402,0.0215,1.294,17.158,11.561,28.719,,,93.614,3.7399,0.0213,1.243,4.649,0.63,5.279
06/06/2024 16:00:00,94.167,85.249,93.704,3.8951,0.0196,1.223,14.809,3.04,17.849,92.628,84.858,92.824,3.7301,0.0175,1.418,12.552,1.817,14.369
06/06/2024 14:00:00,,,93.362,4.2627,0.0222,1.299,13.068,3.125,16.193,,,92.653,3.9145,0.0188,1.456,4.362,0.755,5.117
06/06/2024 12:00:00,92.713,84.927,93.253,3.7325,0.0194,1.323,16.07,10.446,26.516,92.173,83.514,92.481,3.6591,0.0193,1.494,4.651,0.825,5.476
06/06/2024 10:00:00,,,94.147,3.7439,0.0226,1.125,6.015,0.752,6.767,,,93.759,3.6868,0.0203,1.211,2.916,0.767,3.683
06/06/2024 08:00:00,93.99,84.616,94.314,3.5834,0.0222,1.088,7.525,2.357,9.882,93.028,85.196,93.38,3.7787,0.0185,1.398,1.067,0.267,1.334
06/06/2024 06:00:00,,,93.912,3.846,0.0224,1.177,18.502,10.856,29.358,,,94.355,3.6677,0.0173,1.079,7.473,3.261,10.734
06/06/2024 04:00:00,94.502,85.559,94.607,3.8311,0.0207,1.023,3.919,0.405,4.324,93.979,85.168,94.409,3.5279,0.0173,1.067,3.182,1.102,4.284
06/06/2024 02:00:00,,,93.921,3.4827,0.0175,1.175,5.61,0.366,5.976,,,94.802,3.5298,0.0193,0.98,6.735,1.142,7.877
06/06/2024 00:00:00,95.009,86.097,94.693,3.7468,0.0203,1.004,2.807,0.401,3.208,94.352,85.325,94.151,3.7782,0.0177,1.124,6.693,2.887,9.58
05/06/2024 22:00:00,,,94.544,3.6902,0.0217,1.037,7.429,0.857,8.286,,,94.007,4.1405,0.019,1.156,6.758,2.406,9.164
05/06/2024 20:00:00,94.628,85.562,94.318,3.8184,0.0188,1.087,9.299,4.968,14.267,95.842,85.853,95.364,3.8058,0.0203,0.8554,2.073,0.478,2.551
05/06/2024 18:00:00,,,93.971,4.1476,0.0179,1.164,13.42,0.994,14.414,,,94.791,3.8812,0.0176,0.9824,17.715,9.329,27.044
05/06/2024 16:00:00,94.238,85.901,94.58,3.5195,0.0201,1.029,2.489,0.325,2.814,,,,,,,,,
05/06/2024 14:00:00,,,93.691,3.6763,0.0201,1.226,5.923,0.348,6.271,,,94.74,3.7863,0.0219,0.9935,2.373,0.527,2.9
05/06/2024 12:00:00,93.61,85.292,94.305,3.5488,0.0203,1.09,8.803,0.939,9.742,95.838,86.085,95.162,3.9386,0.021,0.9001,1.952,0.34,2.292
05/06/2024 10:00:00,,,93.899,3.4011,0.0182,1.18,4.834,0.691,5.525,,,94.603,3.7922,0.0211,1.024,1.632,0.233,1.865
05/06/2024 08:00:00,94.333,85.808,94.467,3.4623,0.0185,1.054,5.714,0.927,6.641,95.493,85.903,94.737,3.7532,0.0207,0.9943,3.537,0.429,3.966
05/06/2024 06:00:00,,,94.3,3.5682,0.0189,1.091,0.706,0.235,0.941,,,95.743,3.824,0.0212,0.7715,2.944,0.508,3.452
05/06/2024 04:00:00,94.442,86.152,94.585,3.6206,0.0196,1.028,2.051,0.256,2.307,94.88,86.647,94.713,3.7986,0.0188,0.9996,4.179,0.746,4.925
05/06/2024 02:00:00,,,94.373,3.6189,0.0204,1.075,7.87,1.08,8.95,,,94.794,3.6991,0.0182,0.9816,4.329,2.218,6.547
05/06/2024 00:00:00,93.617,85.964,93.714,3.4737,0.0196,1.221,6.393,0.913,7.306,95.368,87.026,94.994,3.271,0.022,0.9373,4.023,0.862,4.885
04/06/2024 22:00:00,,,94.652,3.6611,0.018,1.013,9.209,1.625,10.834,,,94.88,3.9222,0.018,0.9626,7.58,3.842,11.422
04/06/2024 20:00:00,94.889,85.921,94.373,3.9775,0.0201,1.075,7.832,1.93,9.762,,,,,,,,,
04/06/2024 18:00:00,,,94.54,3.7948,0.0208,1.038,1.25,0.278,1.528,,,,,,,,,
04/06/2024 16:00:00,95.343,85.741,95.151,4.0561,0.0186,0.9026,16.908,9.827,26.735,,,,,,,,,
04/06/2024 14:00:00,,,93.763,3.7874,0.0176,1.21,10.968,3.734,14.702,,,,,,,,,
04/06/2024 12:00:00,95.251,85.97,94.666,3.738,0.0215,1.01,11.364,5.844,17.208,,,,,,,,,
04/06/2024 10:00:00,,,94.494,4.0369,0.0192,1.048,10.348,1.056,11.404,,,,,,,,,
04/06/2024 08:00:00,94.645,85.443,94.854,4.0626,0.0192,0.9683,10.702,6.689,17.391,,,,,,,,,
04/06/2024 06:00:00,,,94.984,4.0577,0.0177,0.9395,11.348,1.702,13.05,,,94.918,3.7677,0.019,0.9542,5.11,2.348,7.458
04/06/2024 04:00:00,94.626,85.534,94.454,4.1222,0.02,1.057,14.08,3.2,17.28,94.853,86.551,94.798,3.6174,0.0208,0.9807,4.149,1.245,5.394
04/06/2024 02:00:00,,,94.865,3.6632,0.0183,0.966,7.268,1.128,8.396,,,94.44,3.7381,0.02,1.06,4.984,2.451,7.435
04/06/2024 00:00:00,93.77,85.458,94.255,3.5181,0.0194,1.101,7.424,1.456,8.88,95.243,86.627,94.884,3.322,0.0218,0.9618,5.089,0.509,5.598
03/06/2024 22:00:00,,,94.133,3.5575,0.0203,1.128,14.065,2.937,17.002,,,94.097,3.1198,0.0203,1.136,3.856,0.399,4.255
03/06/2024 20:00:00,94.901,85.949,94.722,3.6946,0.019,0.9976,1.086,0.271,1.357,94.751,86.051,94.728,3.436,0.0214,0.9964,0.799,0.266,1.065
03/06/2024 18:00:00,,,94.689,3.5098,0.0207,1.005,8.172,1.23,9.402,,,94.919,3.1254,0.0213,0.9539,5.922,1.251,7.173
03/06/2024 16:00:00,95.124,86.394,94.689,3.5541,0.0214,1.005,11.664,1.372,13.036,,,,,,,,,
03/06/2024 14:00:00,,,94.707,3.8586,0.0193,1.001,5.082,0.775,5.857,,,95.062,3.3616,0.0216,0.9222,5.134,1.283,6.417
03/06/2024 12:00:00,92.745,84.964,93.262,3.5984,0.0207,1.321,12.742,1.935,14.677,95.006,85.966,94.824,3.5043,0.0215,0.975,2.741,1.671,4.412
03/06/2024 10:00:00,,,94.481,3.5726,0.0188,1.051,8.985,1.228,10.213,,,94.956,3.7309,0.0187,0.9457,4.266,0.434,4.7
03/06/2024 08:00:00,93.96,85.69,94.273,3.4269,0.0222,1.097,14.426,2.742,17.168,95.161,86.059,94.808,3.5973,0.021,0.9785,5.109,0.473,5.582
03/06/2024 06:00:00,,,94.476,3.5171,0.0201,1.052,4.563,0.57,5.133,,,94.486,4.1427,0.0203,1.05,5.045,0.647,5.692
03/06/2024 04:00:00,94.41,85.866,94.644,3.466,0.0177,1.015,4.716,0.577,5.293,94.532,86.194,94.07,3.8242,0.02,1.142,6.014,0.979,6.993
03/06/2024 02:00:00,,,94.504,3.547,0.0203,1.046,2.343,0.562,2.905,,,94.409,3.7645,0.0199,1.067,6.406,1.52,7.926
03/06/2024 00:00:00,93.849,85.886,93.944,3.6839,0.0201,1.17,5.719,0.654,6.373,94.894,86.464,95,4.0217,0.0193,0.936,6.983,0.838,7.821
02/06/2024 22:00:00,,,94.422,3.6796,0.0171,1.064,0.601,0.3,0.901,,,93.971,3.6388,0.0189,1.164,3.2,2.6,5.8
02/06/2024 20:00:00,95.14,86.089,94.872,3.9312,0.0193,0.9643,8.93,1.945,10.875,94.644,85.814,94.723,3.7606,0.0207,0.9974,4.035,2.27,6.305
02/06/2024 18:00:00,,,94.725,3.8229,0.0204,0.9969,7.419,1.371,8.79,,,94.567,3.727,0.0215,1.032,3.393,6.53,9.923
02/06/2024 16:00:00,94.896,85.735,94.836,3.5781,0.0193,0.9724,4.593,0.889,5.482,94.56,86.108,94.832,3.4836,0.0185,0.9732,5.202,5.072,10.274
02/06/2024 14:00:00,,,93.786,3.6677,0.0202,1.205,6.667,1.818,8.485,,,94.138,3.2659,0.0195,1.127,2.513,0.921,3.434
02/06/2024 12:00:00,93.864,85.38,94.467,3.7346,0.0202,1.054,10.977,1.098,12.075,93.468,86.26,94.183,3.3389,0.0225,1.117,10.691,1.703,12.394
02/06/2024 10:00:00,,,94.872,3.7664,0.0188,0.9644,4.43,0.66,5.09,,,94.377,3.4122,0.0208,1.074,4.19,0.566,4.756
02/06/2024 08:00:00,93.203,84.599,93.601,3.7135,0.0215,1.246,8.48,3.509,11.989,93.484,86.222,94.025,3.3051,0.0217,1.152,2.426,0.867,3.293
02/06/2024 06:00:00,,,94.048,4.13,0.0202,1.147,16.261,8.511,24.772,,,94.68,3.45,0.0202,1.007,4.619,0.577,5.196
02/06/2024 04:00:00,95.195,86.295,94.852,3.9077,0.0188,0.9687,7.601,2.086,9.687,93.785,86.112,94.12,3.2267,0.017,1.131,3.5,1.25,4.75
02/06/2024 02:00:00,,,94.075,3.6044,0.0197,1.141,1.129,0.323,1.452,,,94.305,3.435,0.02,1.09,6.227,2.686,8.913
02/06/2024 00:00:00,95.203,86.825,94.852,3.6553,0.0213,0.9689,5.23,0.475,5.705,95.101,87.019,94.873,3.1829,0.0177,0.9642,6.202,1.55,7.752
01/06/2024 22:00:00,,,94.377,3.7395,0.0188,1.074,7.098,1.141,8.239,,,94.463,3.3477,0.0194,1.055,5.445,2.125,7.57
01/06/2024 20:00:00,94.015,85.98,94.368,3.9374,0.0187,1.076,3.224,0.617,3.841,93.775,86.493,94.048,3.4053,0.0179,1.147,4.489,0.691,5.18
01/06/2024 18:00:00,,,94.567,3.9972,0.0162,1.032,13.301,3.748,17.049,,,95.046,3.1511,0.0209,0.9259,3.715,0.391,4.106
01/06/2024 16:00:00,94.498,85.715,94.382,3.9336,0.0194,1.073,2.552,0.196,2.748,94.21,86.851,94.594,3.3442,0.0206,1.026,2.403,0.462,2.865
01/06/2024 14:00:00,,,94.3,4.2021,0.0188,1.091,5.376,1.673,7.049,,,94.612,3.3673,0.0184,1.022,5.572,1.493,7.065
01/06/2024 12:00:00,93.531,86.151,94.155,3.806,0.0202,1.1233,3.236,1.079,4.315,93.506,86.89,94.015,3.3047,0.0192,1.1543,8.198,2.097,10.295
01/06/2024 10:00:00,,,93.4,3.8748,0.0198,1.2905,5.774,0.924,6.698,,,93.908,3.3146,0.0188,1.178,5.393,1.041,6.434
01/06/2024 08:00:00,94.95,86.495,94.514,4.134,0.0205,1.0437,3.236,1.566,4.802,94.384,86.599,94.705,3.5506,0.0206,1.0014,7.585,3.096,10.681
01/06/2024 06:00:00,,,94.129,4.3633,0.0163,1.129,17.409,6.359,23.768,,,,,,,,,
01/06/2024 04:00:00,94.018,86.002,94.282,4.2237,0.0194,1.095,6.386,0.843,7.229,94.476,86.245,94.562,3.7619,0.0215,1.033,10.145,12.047,22.192
01/06/2024 02:00:00,,,94.359,4.0514,0.0171,1.078,4.558,0.536,5.094,,,94.233,3.2982,0.0189,1.106,4.12,0.792,4.912
01/06/2024 00:00:00,95.154,85.887,94.689,4.1743,0.017,1.005,6.136,1.305,7.441,95.546,87.418,94.908,3.6126,0.0186,0.9564,3.378,0.386,3.764
16/06/2024 22:00:00,,,94.214,3.1718,0.007,1.1101,3.239,0.775,4.014,,,95.282,3.4949,0.0118,0.8735,17.176,10.687,27.863
16/06/2024 20:00:00,92.075,82.568,92.608,3.1011,0.008,1.466,6.933,2.133,9.066,93.622,85.406,94.206,3.4646,0.0118,1.112,5.263,0.658,5.921
16/06/2024 18:00:00,,,93.718,2.9339,0.0106,1.2201,5.714,0.571,6.285,,,95.271,3.4636,0.0128,0.876,3.993,1.671,5.664
16/06/2024 16:00:00,93.67,82.935,94.124,3.1912,0.012,1.13,4.828,0.69,5.518,94.441,85.824,94.949,3.4584,0.0122,0.9473,5.204,1.859,7.063
16/06/2024 14:00:00,,,93.885,3.0714,0.0081,1.183,7.126,1.636,8.762,,,95.661,3.4634,0.0113,0.7895,7.179,2.897,10.076
16/06/2024 12:00:00,94.257,82.579,94.341,3.1935,0.0117,1.082,5.496,0.862,6.358,95.117,85.452,95.495,3.6191,0.0159,0.8264,4.215,3.044,7.259
16/06/2024 10:00:00,,,94.97,3.4437,0.0076,0.9427,6.431,0.965,7.396,,,96.027,3.566,0.0105,0.7085,5.743,3.371,9.114
16/06/2024 08:00:00,94.217,82.957,94.699,3.6008,0.0076,1.0027,5.128,1.128,6.256,96.159,85.729,96.22,3.7081,0.0128,0.6658,5.517,1.724,7.241
16/06/2024 06:00:00,,,94.872,3.3446,0.0064,0.9645,1.808,0.348,2.156,,,96.173,4.0706,0.0113,0.6761,3.73,0.504,4.234
16/06/2024 04:00:00,93.208,84.119,93.262,3.457,0.0072,1.321,4.91,0.491,5.401,95.312,85.694,95.723,3.4798,0.0106,0.7759,2.65,0.707,3.357
16/06/2024 02:00:00,,,94.738,3.1609,0.0071,0.9941,3.139,0.448,3.587,,,95.88,3.2928,0.0129,0.741,2.265,0.216,2.481
16/06/2024 00:00:00,93.911,84.891,93.981,3.3032,0.0074,1.1617,12.528,6.485,19.013,96.677,86.355,96.614,3.6439,0.0136,0.5784,2.244,0.401,2.645
15/06/2024 22:00:00,,,95.155,3.4302,0.0091,0.9016,0.531,0.228,0.759,,,96.024,3.6555,0.0155,0.7091,5.405,1.272,6.677
15/06/2024 20:00:00,94.635,85.359,94.866,3.5678,0.0076,0.9656,3.636,0.364,4,95.843,86.268,96.265,3.7509,0.0129,0.6558,6.695,1.296,7.991
15/06/2024 18:00:00,,,94.853,3.5127,0.0091,0.9686,2.857,0.238,3.095,,,96.079,3.6993,0.0139,0.697,7.082,0.366,7.448
15/06/2024 16:00:00,94.843,84.774,94.86,3.5598,0.0064,0.967,4.071,0.254,4.325,96.474,86.157,96.526,3.7077,0.0111,0.598,9.091,4.339,13.43
15/06/2024 14:00:00,,,94.588,3.1981,0.0097,1.0274,3.946,0.323,4.269,,,96.304,3.717,0.015,0.6471,1.195,0.836,2.031
